Date / Time,City,State,Shape,Duration,Summary,Posted
2/15/13 01:00,Houston,TX,Flash,2 minutes,Orb in the sky.,7/3/15
2/14/13 22:00,Cotulla,TX,,1 hour,Unexplained lights.,2/28/13
2/13/13 19:20,Houston,TX,Light,5 minutes,2/13/2013    19:20  tx  5 minutes    satellite looking object with crazy turns,2/18/13
2/7/13 02:30,Rio Hondo,TX,Oval,30 minutes,One dark oval shaped object with green lights Rio hondo tx,2/18/13
2/4/13 18:00,Whitney,TX,Changing,20 minutes,V-shaped UFO 's that changed shape that are bright white  in color,2/18/13
2/4/13 14:30,Austin,TX,,,On feb 4th 2013 my daughter was taking pictures of me and a creature appeared next to me. My daughter shouted and said mommy an alien i,2/18/13
2/2/13 22:45,Lewisville,TX,Formation,5 minutes,"Three flare red lights over the Lewisville, TX night sky.",2/4/13
2/2/13 20:30,Dallas,TX,Light,20-25 seconds,"Orange-Red Flying Object Vanishes In Mid-Air Over White Rock Lake Park, Dallas, Texas",2/4/13
2/2/13 11:05,Dallas-Fort Worth,TX,Unknown,Seconds,Unknown objects in sky above Dallas-Fort Worth,2/18/13
2/1/13 22:45,Katy,TX,Circle,5 minutes,10 identical objects flying same path caught on video.,2/4/13
1/30/13 19:05,Vidor,TX,Changing,1 minute,Strange moving star like object seen in Vidor Texas.,2/4/13
1/29/13 19:00,Smithville,TX,Other,30 seconds,What was that?,2/4/13
1/25/13 23:15,Austin,TX,Light,15 minutes,"Small maneuverable craft w/ two blue-white lights over Austin, TX.",2/4/13
1/25/13 12:00,San Antonio,TX,Disk,3 minutes,"Low altitude disc shaped Unidentified Phenomena fly's into cameras range of view, in and out of dimension, executes two U-turns!",3/18/14
1/24/13 22:17,Lubbock,TX,Rectangle,55 seconds,"I was aiming my mini-camcorder, which I had purchased just days earlier, at the moon.  ((NUFORC Note:  Object in lens of camera?  PD))",5/26/16
1/23/13 18:45,La Marque,TX,Cigar,30 seconds,"Glowing, pulsating, orange neon tube in the sky.",2/4/13
1/22/13 05:25,Arlington,TX,Triangle,4 minutes,"I live in Arlington, Tx. Is the norm to hear planes all the time.  DFW Airport is just north of us and only 20 min away.",2/4/13
1/17/13 23:00,Pearland,TX,Fireball,seconds,Green light moving fast across sky seen in pearland.,2/4/13
1/17/13 18:00,Austin,TX,Circle,2 minutes,Round silver object appearing and disappearing twice in sky.,2/4/13
1/15/13 20:15,San Antonio,TX,Unknown,~10 minutes,"Flashing blue lights on craft, flashed 2 different patterns and was not indicative of  any aircraft in our area.",2/4/13
1/10/13 12:20,Montgomery,TX,Sphere,7-8 seconds,Small metallic sphere that changes into a larger sphere of light.,2/4/13
1/6/13 21:00,Denton,TX,Circle,10 seconds,Circular orange light fell from sky then disappeared.,2/4/13
1/6/13 10:28,Canyon Lake,TX,Triangle,5 minutes,First a triangle bright no sound then transformed into a circular object.  No movement then progressed quietly.,2/4/13
1/5/13 18:55,Gun Barrel City,TX,Circle,1 minute,Red/Orange Orb Over East Texas 1-5-13.,2/4/13
1/1/13 00:20,Fort Worth,TX,Light,2 minutes,"Glowing orange/red object, seemingly traveling at a slower speed, definitely NOT a plane.",2/4/13
1/1/13 00:15,Seagoville (Dallas),TX,Circle,2-3 minutes,"Bright, red ball with no noise and changed directions then shot off and disappeared",7/5/13
1/1/13 00:08,Odessa,TX,Triangle,20 seconds,Odessa tx flying object new years.,2/4/13
12/31/12 23:30,Odessa,TX,Circle,5 minutes,Orange lights on sky. Lights were going slow and then vanished. It was about 8 lights in a line and vanished one by one.,2/4/13
12/31/12 22:00,Karne City,TX,Fireball,30 minutes,What looked like fire balls in sky.,2/4/13
12/28/12 19:00,Livingston,TX,Light,10 minutes,Bright lit  clouds on pitch dark night.,2/4/13
12/24/12 06:20,Vidor,TX,Unknown,3 minutes,Star Like Craft,2/4/13
12/22/12 23:30,Ovilla,TX,Light,45 minutes,"Strobing light in the sky over Ovilla, Texas.",2/4/13
12/22/12 06:35,Dallas,TX,Light,1 hour,Bright round light in sky that moved left to right then up with colorful lights.  ((NUFORC Note:  Possile sighting of Sirius?  PD)),2/4/13
12/21/12 20:15,Sugar Land,TX,Fireball,25-35 minutes,"Multiple sightings of bright, round orange objects within 30 minutes (at different locations).",2/4/13
12/21/12 18:30,Burleson,TX,Light,10 seconds,"Red/orange Light in sky above Burleson, Texas 12-21-12.",12/21/12
12/21/12 16:00,Magnolia,TX,Other,1 minute,Took pictures of lighted object shooting something towards Earth during daylight.,2/4/13
12/21/12 02:00,Webster,TX,Changing,1.5 hours,24 amber orbs hovering in Houston sky at 2AM 12.21.12,2/4/13
12/20/12 23:30,Cameron,TX,Other,~10 minutes,"Octagon shaped bright grayish ship in sky, near Cameron, Texas on highway 36. Blinking. Fast. Scary",12/21/12
12/20/12 23:30,"Cameron (near, on highway)",TX,Diamond,2-5 minutes,"Viewed a 5-6 shaped ufo, with pulsating lights hovering above my vehicle on highsway 36 near Cameron Texas.",12/21/12
12/18/12 17:00,Gunter,TX,Light,3 minutes,I saw a bright light in the northern sky moving east to west faster than a normal aircraft & making fast and slow turns.,12/20/12
12/17/12 02:00,Fritch,TX,Circle,15 seconds,"12-17-12  Circular object to the west 30 degrees up pulsing bright then dim.  Duration, 15 seconds, 2 witnesses at 9:35 pm.Fritch tx.",12/20/12
12/15/12 21:40,Abilene,TX,Light,15 minutes,High altitude light beams out of clouds in vertical pattern.,12/20/12
12/13/12 16:00,Rye,TX,Oval,10 minutes,Oval shaped with strange tail of white and grey with yellow.,12/20/12
12/13/12,Garland,TX,Circle,2 seconds,"Two of us saw large round light - donut shaped, I saw it as white/light blue, my friend saw it as being green. It was in the north sky,",12/20/12
12/9/12 09:00,Rockport,TX,Other,10,RC UAV taken by UFO.,2/4/13
12/8/12 20:30,Odessa,TX,Fireball,10 to 15 seconds,"On Saturday night, at around 8:30 p.m CST on Dec. 8, 2012,  I saw what appeared to be a shooting star or a meteor.",12/20/12
12/8/12 19:48,Abilene,TX,Formation,6 minutes,Mulitple Light formations of many colors.,3/6/15
12/7/12 22:00,Blum,TX,Triangle,1 hour,Triangle multicolored lights and bright white orbs in sky for several months now. Recently had even closer encounter. ((Sirius??  PD)),12/20/12
12/7/12 20:00,Ingleside,TX,Fireball,2 minutes,Red fireball light in night sky.,12/20/12
12/7/12 19:00,Alvarado,TX,Circle,1 minute,I went to my back yard to have a cigarette and in the sky I noticed an object that I assumed was an aircraft. As I observed the object,12/20/12
12/7/12 06:35,Houston,TX,Unknown,seconds,"A flash of green light, fire trail in the sky and no reports on the news of a plane exploding, etc.",12/20/12
12/6/12 20:45,Rancho Viejo,TX,Teardrop,30 seconds,Very distinct bright golden light. moved in swerves.,12/20/12
12/6/12 18:47,Denton,TX,Light,10-15 seconds,Five glowing fiery lights seen looking north from U. of North Texas campus before slowly vanishing.,12/20/12
12/5/12 21:00,Montgomery,TX,Unknown,30 + minutes,Hovering Circular Object With Three Bright Lights in a Row and Multiple Flashing Red and Green Lights,12/20/12
12/4/12 18:45,Corpus Christi,TX,Light,15 minutes,1 bright white light and slowly diminished followed by a larger orange light that turned white and slowly diminished in same spot,12/20/12
12/3/12 14:20,Cypress,TX,Other,15 seconds,"Light with trail and a flash in the sky over Cypress, Texas.",12/20/12
11/30/12 23:45,Harker Heights,TX,Light,10 minutes,Very odd blue light in the sky caught my eye.,12/20/12
11/29/12 20:00,Copperas Cove,TX,Changing,5 minutes,"""SAUCER SHAPE SHOOTING BLUE LIGHTS AT GROUND. WNW OF COPPERAS COVE",12/20/12
11/28/12 17:35,Houston,TX,Fireball,5 minutes,Yellowish /Orange object falling from the sky then changing direction.,12/20/12
11/24/12 21:30,Galveston,TX,Oval,30 seconds,"Bright whiite round lite , low to ground and falling. Thought it was a helcopter that went into the bay.",12/20/12
11/24/12 21:00,Houston,TX,Light,15,Saw colorful lights on these 2 objects that just hovered between my house and a neighbors that flew off into the distance.,12/20/12
11/22/12 21:00,Hurst,TX,Circle,15 seconds,Reddish orange glowing object flew across the night sky from the southeast to the northwest. The object stopped glowing.,12/20/12
11/22/12 01:00,Alice,TX,Disk,15,Is to close of mi car like over mi car i feel scared an other people in the street too i don cant see de street is niebla.,12/20/12
11/21/12 23:00,Lake Jackson,TX,Circle,15 minutes+,Red and blue flashing light hovering for more than 15 min.,12/20/12
11/21/12 19:30,Needville,TX,Fireball,5 minutes,Two fireballs type objects witnessed moving slowly with no tail.,12/20/12
11/21/12 01:14,Gainesville,TX,Circle,>5 minutes,MASSIVE SIZE Red circular light in sky resembling a planet in the west sky of texas.,12/20/12
11/19/12 23:15,Aquilla,TX,Triangle,45 minutes,"While driving home from work, saw an orange/whitish colored light hanging in the sky above some trees behind a neighbors field.",12/20/12
11/18/12 09:56,Katy,TX,Other,1.5 minutes,Daylight sighting of multi-colored object and bright lights in triangular pattern.,12/20/12
11/15/12 05:15,Brownsville,TX,Oval,1-2 minutes,"Oval shape light,gliding within some clouds at high speed, 2-3 min.it went at a upright angle,sat in a clound then it just vanish.",12/20/12
11/13/12 19:55,Katy,TX,Fireball,30 seconds,Glowing fireball going through night sky,11/19/12
11/13/12 06:30,Benbrook,TX,Cigar,5 minutes,Flying cigar shaped object with six lights over Benbrook by the lake.,11/19/12
11/12/12 18:55,Cotulla (south of),TX,Light,1 minute,Star like object with osculating flight path heading N NE South Texas.,11/19/12
11/11/12 02:00,New Braunfels,TX,Other,2-4 seconds,Me and a couple of buddies were out on the Guadalupe river last night when the area we were in lit up.,11/19/12
11/10/12 21:00,Dripping Springs,TX,Fireball,5 minutes,34 lit up round objects seen floating across night sky by 4 people,12/20/12
11/10/12 04:38,Crosby,TX,Unknown,3 minutes,Pulsing light looks like a flashing stay but moved away from earth Into distance.,11/19/12
11/9/12 01:00,Petersburg,TX,Flash,2 seconds,Brite green flash in west texas sky lights up the night as if it was dawn for about 2 seconds.,11/19/12
11/8/12 21:40,Texarkana,TX,Light,2 minutes,"Dim blue/grey orb, at low altitude.",11/19/12
11/8/12 18:04,Jonah,TX,Changing,+60 seconds,My mom was driving N. on 1660 toward HWY 29. She saw 3 bright lights hovering for 30 sec and then there were suddenly only 2 lights.,11/19/12
11/8/12 18:00,Temple,TX,Light,3 minutes,I noticed two yellowish orange lights and I knew they weren't street lights they were much brighter and were moving. They would dissape,11/19/12
11/8/12 17:50,Granger,TX,Fireball,~10 minutes,Balls of light in formation in the north west area.,11/19/12
11/8/12 17:45,Taylor,TX,Light,30 minutes,"2-4 bright lights hovering over Granger, TX.",11/19/12
11/3/12 21:00,Comanche,TX,Unknown,2-3 hours,"Stationary craft with normal aircraft lighting, to far in the distance to make out a shape!",12/20/12
11/3/12 20:15,Bertram,TX,Light,3 minutes,"Round orange glowing light passed over Bertram,Texas.",11/19/12
11/3/12 15:00,Denton,TX,Disk,2 hours,They are bright silver and disk shape. They are too fast. It seems that they play around there. Its vertical and horizontal movement is,11/19/12
11/3/12 08:30,Corpus Christi,TX,Cigar,90 seconds,Saw a shiny white  bullet/cigar shape odject in the sky at a steady speed for a minute and half.,11/4/12
10/31/12 20:15,Pinehurst,TX,Light,2 minutes,"Second Light near Pinehurst, Texas",11/4/12
10/31/12 19:30,The Woodlands,TX,Light,>1 minute,"2 dots of light resembling stars, moving very slowly and disappeared.  ((NUFORC Note:  Possible satellites??  PD))",11/4/12
10/31/12 19:11,Tomball,TX,Light,2-3 mintutes,"Bright Light becomes two Lights over Tomball, Texas",11/4/12
10/30/12 23:30,Midlothian,TX,Triangle,3 minutes,"Two identical triangular shaped objects flying high, orange color orbs underneath.",11/4/12
10/29/12 01:40,College Station,TX,Triangle,5 seconds,Pitch black triangle shaped object travelling across the night sky,10/30/12
10/28/12 16:40,Houston,TX,Fireball,3 seconds,"Day Light UFO Over Katy, TX, 16:40 Central Time, Fire Ball lighter than sun materialized then disappeared.",10/30/12
10/27/12 23:15,Arlington,TX,Triangle,2 minutes,"Low rumble revealed sparkling lights, resolved into dark Triangular craft with lighting at two leading edges.",11/19/12
10/24/12 21:30,Brownwood,TX,Light,30 minutes,Orange glowing lights above walmart,11/4/12
10/24/12 21:00,Lampasas,TX,Light,15 seconds,"Sequential lights in straight, horizontal lines in the sky over Texas.",10/30/12
10/24/12 20:30,San Saban/Lampasas (In between),TX,Formation,30 minutes,Still surreal to me - can't explain what the lights were - I have looked out at the sky for years and never saw ANYTHING like this...,11/4/12
10/21/12 22:00,Seguin (near),TX,Flash,>45 minutes,Lite in same area goes out then comes back really bright cant see shape. it doesnt apear like plane activity or a lite pole.,10/30/12
10/20/12 19:20,El Paso,TX,Fireball,2 minutes,Fiery balls falling from the sky over El Paso.,10/30/12
10/19/12 21:00,Dallas,TX,Other,very brief,The object was green and streaked across the night’s sky. I lost track of it when it went over and across The George Bush Turnpike.,10/30/12
10/19/12 20:35,Katy,TX,Triangle,15-20 seconds,"Black, triangular shaped craft with dim, orange lights over Katy, Tx",10/30/12
10/15/12 02:00,Comanche,TX,,60 seconds,3 gray beings of different heights standing beside my bed.,1/11/19
10/14/12 19:00,Round Rock,TX,Light,20,3 fading light in the the sky,10/30/12
10/14/12 07:30,Fort Worth,TX,Circle,1 minute,"Me and some friends were in northside in fort worth TX,  going home when we seen what look liked 2 fireballs coming down fast,  we all",10/30/12
10/10/12 21:00,Austin,TX,Changing,15-20 minutes,Spheres of light seen over the west campus area of austin which then broke apart and sped off in different directions.,12/20/12
10/9/12 20:15,San Antonio,TX,Diamond,2-4 minutes,Bright white diamond shaped light,10/30/12
10/9/12 08:49,Mineral Wells,TX,Rectangle,3 minutes,On the horizon a oblong shape with srobing lights.  It hovered a hands width above the rest for 2 minutes and quickly dipped below the,10/30/12
10/8/12 19:20,Killeen,TX,Light,8 minutes,"Bright aura surrounding and moving with UFO. Killeen, TX.",10/30/12
10/5/12 23:28,Garland,TX,Chevron,10 seconds,I saw a dark v cloud fly over my head at 2000 mph,10/30/12
10/3/12 23:58,McAllen,TX,Light,5-10 seconds,Green ball of  light  falling from the sky(completely vertically down),10/30/12
10/3/12 06:45,Gary/Gary City,TX,Light,5 minutes,A large star like object was moving fast across the sky outside our back porch moving from NW to SW in E. TX,10/30/12
10/1/12 01:00,Richmond,TX,Unknown,5 minutes,Driving around when me and my friend saw a bright BRIGHT white light from about 2/12 miles away. Started driving towards it it as it ju,10/30/12
9/29/12 20:19,San Antonio,TX,Circle,??,Object in picture I took,10/30/12
9/28/12 19:30,Mansfield,TX,Rectangle,10 minutes,3 Unknown Aircrafts; 2 VERY large 1 small one.,10/30/12
9/28/12 01:15,Gladewater,TX,Circle,4 seconds,"At approximately 1:15 AM (CST), five individuals spotted a round ball approximately a football field's distance above the trees.",10/30/12
9/23/12 02:30,Denton,TX,Diamond,6-10 seconds,Diamond-like shaped black UFO with no lights spotted in Denton TX in the middle of the night at low altitude,9/24/12
9/20/12 20:00,Houston,TX,Circle,ongoing,Two sets of three round lighted aircraft objects,9/24/12
9/20/12 04:00,Garland,TX,Light,Hours,Flashing red blue green light hovering in sky.,9/24/12
9/17/12 21:00,Carmine,TX,Fireball,4 minutes,Large extremely bright star-like object moved steadily from zenith to northern horizon,9/24/12
9/14/12 22:00,Spring,TX,Light,1 minute,Travebright white light with flashing white light. Traveling in straight line from south to north.,10/30/12
9/14/12 09:25,Hewitt,TX,Unknown,4 minutes,An unexplained high to low frequency sounding moving object with a quick flash of contained blue lightning.,9/24/12
9/12/12 20:22,Ft. Worth,TX,Fireball,4 minutes,I was walking to my laundrymat in my apartment and looked directly in the air maybe looking 2 miles away and my attention was instantly,9/24/12
9/11/12 02:00,Corpus Christi,TX,Sphere,5 minutes,Four of us saw a pulsing white sphere in the sky in our backyard.,9/24/12
9/10/12 23:45,Killeen,TX,Circle,3-4 seconds,Observered what i thought was a star but brightened considerably then disappears.  ((NUFORC Note:  Flare of Iridium satellite?  PD)),9/24/12
9/10/12 21:26,Weslaco,TX,Light,20 seconds,Flying object responds to light flashing,9/24/12
9/9/12 09:14,Rancho Viejo,TX,Formation,2 minutes +,"2 objects moving together or maybe one huge object with 2 lights. faintish red, yellow lights",9/24/12
